ID,SCORE,RANK
305462547,0.062496185,8317
305491948,0.14732492,3545
305505838,0.346825898,511
305538824,0.062503397,8315
305546491,0.103418052,5496
305547019,0.057032704,8796
305555191,0.027164161,11773
305672443,0.031146824,11474
305685925,0.123934925,4484
305713198,0.175027013,2641
305826796,0.190807462,2256
305910484,0.055449605,8933
305936876,0.204802513,1977
306008531,0.083035052,6709
306076020,0.165872633,2908
306172107,0.072800219,7444
306191496,0.083177447,6692
306295834,0.077326417,7130
306312821,0.063230097,8243
306400808,0.040194809,10512
306471678,0.092826784,6086
306529474,0.101768613,5588
306655477,0.140197337,3826
306675215,0.324672282,643
306744236,0.134207487,4038
306884600,0.156722724,3213
306908157,0.040151775,10514
306914468,0.203833342,1998
306956561,0.042798102,10227
306988373,0.067073762,7916
306993393,0.131791115,4115
307019479,0.143555522,3700
307056468,0.048479438,9631
307110265,0.138291955,3897
307583832,0.050101578,9444
307586024,0.252026916,1262
307613305,0.086847901,6449
307656873,0.053089917,9159
307703482,0.234325707,1497
307823614,0.107391477,5263
307826001,0.066763639,7946
308432712,0.449819148,181
308452119,0.045328498,9959
308465369,0.113124967,4976
308507652,0.096710443,5871
308567810,0.078397453,7041
308699388,0.045965374,9879
308764845,0.238272429,1437
308768096,0.029452622,11604
308768326,0.103147745,5516
308791856,0.075022221,7292
308888136,0.16456008,2960
308902498,0.116217494,4840
309075411,0.0697909,7682
309176846,0.096761048,5866
309243431,0.084602952,6601
309264470,0.236771464,1465
309284307,0.208973825,1899
309288389,0.41372025,262
309450185,0.216530859,1772
309764300,0.030680954,11516
309910213,0.053044617,9166
309962278,0.037242413,10878
310042717,0.03472048,11106
310236645,0.102584839,5547
310253533,0.053993583,9075
310287935,0.176606297,2593
310326061,0.069849908,7678
310337209,0.160448253,3091
310423509,0.067646861,7868
310628189,0.043088496,10194
310719486,0.04292953,10204
310729018,0.189637065,2294
310848790,0.156709313,3214
310936418,0.256778061,1203
311069171,0.126227617,4393
311178957,0.423300087,237
311300032,0.066705287,7958
311540579,0.214911163,1803
311642334,0.174265504,2657
311809274,0.064290166,8144
311841887,0.038104951,10771
311958531,0.057607055,8747
311989476,0.23885721,1426
311995443,0.081127167,6850
312102183,0.162354767,3028
312232010,0.115470111,4867
312429576,0.103057146,5518
312453978,0.068683684,7778
312576494,0.038514972,10725
312611151,0.120249271,4644
312648566,0.059428334,8590
312690884,0.058668792,8663
312931440,0.078882456,7008
313061029,0.04984659,9475
313068770,0.335218251,573
313072233,0.110054255,5114
313086743,0.105523825,5392
313291732,0.111183226,5072
313474471,0.411649883,272
313528980,0.090557277,6244
313577189,0.172640741,2700
313601957,0.158824265,3136
313649861,0.056336403,8860
313712044,0.05255264,9221
313899455,0.288673878,880
313920197,0.032874465,11300
314036231,0.122150779,4565
314093862,0.023843229,11980
314343260,0.049178421,9561
314417958,0.051408052,9318
314470740,0.119929552,4664
314483419,0.162248611,3034
314586418,0.26227504,1137
314613767,0.149702072,3431
314651280,0.044394195,10051
314681286,0.224322021,1654
314912972,0.08675313,6455
314983168,0.163256466,2998
315024779,0.090927064,6222
315067170,0.042126596,10298
315131841,0.089146316,6328
315186589,0.132999122,4076
315300008,0.698820144,3
315393832,0.065346181,8062
315419416,0.105829477,5367
315483569,0.111674786,5044
315567147,0.462786973,155
315644983,0.24068296,1410
315848473,0.648251384,14
315925101,0.073427618,7403
316019572,0.075823486,7248
316050553,0.089573681,6302
316106908,0.089660645,6298
316170620,0.044674218,10031
316322766,0.092227757,6123
316334313,0.051781118,9290
316351850,0.037918627,10790
316424785,0.06209892,8348
316432790,0.229079008,1577
316435843,0.085460186,6538
316519540,0.222801387,1677
316537982,0.031682193,11420
316596913,0.057705641,8733
316681728,0.101283789,5615
316810816,0.334136188,584
316822423,0.040723979,10464
316847131,0.239143431,1421
317027909,0.144539595,3660
317059475,0.084816754,6591
317175007,0.055844009,8899
317334107,0.149430156,3443
317344545,0.355661333,471
317361129,0.048618972,9620
317533250,0.107786238,5241
317617868,0.050895393,9377
317629409,0.21720314,1761
317663681,0.090746939,6234
317676653,0.154383898,3275
317958907,0.054656804,9020
317978753,0.164964259,2946
318012895,0.044954062,10005
318028402,0.0399248,10546
318209592,0.123380005,4508
318255624,0.063309968,8235
318257302,0.041808069,10340
318331227,0.063326001,8233
318380915,0.152531624,3337
318421347,0.298864901,798
318428707,0.239343643,1420
318495329,0.211336851,1856
318530085,0.115398288,4872
318634336,0.082278073,6775
318650205,0.037376106,10863
318654796,0.170595884,2771
318698286,0.313296854,706
318849276,0.146981418,3560
318850947,0.110247612,5105
318934760,0.033960283,11191
318991913,0.031122446,11479
319019081,0.042004406,10316
319043007,0.269272506,1074
319046465,0.077326298,7131
319062175,0.025879085,11868
319131696,0.544020861,58
319279723,0.054644525,9022
319444320,0.062922001,8283
319554379,0.031567693,11430
319595027,0.024297416,11953
319751928,0.291907251,856
319783477,0.197198331,2115
319808837,0.077870011,7079
319848738,0.026381969,11839
319859596,0.095266163,5955
319969909,0.043215394,10175
319988227,0.04698205,9771
320041664,0.181741655,2461
320076201,0.227037668,1614
320123985,0.028896809,11642
320210834,0.022943556,12017
320326220,0.245277345,1353
320393642,0.046711147,9799
320433369,0.107060075,5287
320490604,0.44055301,207
320507630,0.109356284,5150
320662306,0.317391992,686
320705710,0.140973985,3795
320726162,0.164163649,2971
320766664,0.022804558,12023
320962074,0.193910003,2194
320964858,0.091907918,6139
321081829,0.023148596,12009
321111141,0.088072956,6384
321137183,0.029624641,11592
321351589,0.149396777,3445
321551721,0.024515271,11941
321585549,0.096922934,5856
321589804,0.070468843,7629
321611806,0.048521996,9626
321612647,0.069387317,7716
321883848,0.190741062,2261
321959422,0.091185391,6196
321976138,0.162147462,3040
321988122,0.191833138,2235
322178305,0.139444172,3860
322424111,0.038451135,10735
322459468,0.087690115,6412
322514239,0.069694161,7689
322574990,0.156405449,3215
322624142,0.03651613,10944
322642258,0.385787427,347
322668750,0.094243944,6002
322869236,0.090779841,6231
322982738,0.056984544,8801
323119377,0.253285825,1246
323232009,0.119941831,4662
323260737,0.058955729,8636
323304301,0.078855455,7010
323376083,0.089537203,6308
323522332,0.119347036,4692
323569227,0.045171559,9978
323578323,0.112072229,5029
323648934,0.056977332,8804
323702095,0.371233106,398
323736288,0.041439116,10390
323811695,0.09001869,6277
323835213,0.033841014,11206
323929284,0.039868414,10558
323937768,0.507610947,90
324018237,0.191178203,2249
324043401,0.059710264,8568
324044835,0.07384479,7369
324046772,0.05300504,9169
324068816,0.07775718,7090
324072305,0.232556164,1521
324108566,0.024522364,11940
324110622,0.151402712,3373
324125079,0.110258818,5104
324127290,0.200796485,2057
324154801,0.346488714,515
324168781,0.106882572,5299
324423580,0.069316387,7723
324449361,0.057988763,8713
324473259,0.04221648,10288
324521445,0.027683973,11740
324565248,0.17106992,2759
324616215,0.148295045,3501
324648257,0.138463318,3891
324719307,0.112964571,4992
324757356,0.066324651,8002
324851767,0.115834653,4855
324922035,0.143469512,3702
325037673,0.226056039,1633
325224560,0.303691149,758
325270149,0.061472356,8406
325303768,0.085477352,6535
325335769,0.210209787,1877
325445733,0.025407732,11893
325664205,0.329329729,608
325677360,0.06049186,8493
325687192,0.087402821,6424
325689689,0.181572258,2463
325698354,0.066406429,7993
325782508,0.076987326,7151
325902538,0.08247,6753
326175373,0.085512161,6530
326403409,0.054566205,9030
326443405,0.113506198,4960
326678906,0.093853951,6025
326695198,0.072761297,7448
326734731,0.279143751,972
326742297,0.312673211,712
326767652,0.075952053,7236
326814582,0.06129694,8419
326854898,0.029446781,11606
327002857,0.032572746,11327
327015326,0.053227782,9149
327065817,0.095583081,5936
327246032,0.242800176,1387
327324567,0.034627974,11116
327424420,0.201386452,2050
327573228,0.109164536,5170
327589571,0.039659679,10587
327593703,0.0340904,11169
327614985,0.200368881,2066
327760680,0.307401001,738
327820151,0.109164476,5171
327910073,0.069911659,7675
327985616,0.063537538,8214
328018569,0.042029798,10312
328068377,0.031186283,11472
328140128,0.049320221,9547
328155835,0.068908155,7752
328173973,0.032375157,11346
328177231,0.14926362,3452
328237601,0.062254369,8336
328238539,0.103844583,5472
328412999,0.132747412,4083
328420555,0.042871058,10210
328532453,0.072143674,7504
328546169,0.03403759,11174
328566924,0.043910027,10091
328658159,0.491519988,114
328825615,0.081780314,6809
328862211,0.051190615,9354
328884888,0.078623593,7025
328919867,0.169462621,2804
329007262,0.082946658,6720
329020111,0.03096664,11490
329095785,0.023733497,11984
329240363,0.031953275,11395
329252049,0.072087646,7509
329286711,0.039688706,10583
329354887,0.030043602,11570
329449011,0.091112733,6204
329582539,0.051329792,9329
329606464,0.131165087,4160
329637051,0.023451328,11995
329672394,0.07992655,6934
329713252,0.025976241,11860
329790854,0.177925229,2567
329794349,0.092770278,6092
329807801,0.089192331,6325
329980943,0.235971093,1478
330039343,0.041049957,10432
330210138,0.054935932,8991
330236521,0.031848788,11406
330271041,0.052724361,9204
330351548,0.024314404,11951
330356964,0.187309086,2348
330411695,0.028272212,11689
330524572,0.164510846,2963
330549240,0.191504359,2245
330650654,0.035571814,11035
330755367,0.064914584,8099
330870557,0.052947223,9174
330872882,0.102118969,5572
330952662,0.188365817,2323
331067916,0.127174258,4357
331136599,0.208803952,1901
331169043,0.186032891,2376
331290418,0.021518052,12078
331317166,0.075891256,7241
331361370,0.051249743,9343
331569243,0.037285805,10874
331642567,0.197977066,2106
331701701,0.103478551,5492
331706974,0.09125942,6189
331850856,0.095808566,5922
331877510,0.164323151,2966
331934594,0.047551394,9720
331975087,0.04777211,9689
331987236,0.101905644,5584
332011683,0.026706517,11811
332059667,0.051233709,9349
332254201,0.080948055,6866
332257607,0.083495677,6670
332265154,0.027404249,11762
332268018,0.041489363,10379
332537542,0.136741161,3952
332539402,0.106537938,5319
332541666,0.062889338,8285
332642888,0.039646089,10589
332649869,0.069580913,7701
332668043,0.256451666,1209
332670823,0.074451387,7331
332731043,0.084526598,6607
332822977,0.209583342,1886
332908814,0.286980808,904
333083860,0.084647,6598
333113661,0.117942393,4762
333170491,0.068127632,7832
333179552,0.296414018,817
333182725,0.031490982,11436
333265201,0.051855803,9281
333342748,0.532697916,68
333458970,0.135509372,3991
333625845,0.05501622,8979
333703300,0.040479958,10485
333809978,0.168396592,2833
333810349,0.579693586,42
333834510,0.17266506,2699
333914184,0.032488942,11338
333916798,0.065297842,8067
334232160,0.332878232,592
334292456,0.163666666,2987
334292876,0.103577375,5482
334351376,0.238779843,1428
334367753,0.126625896,4372
334398989,0.041507781,10378
334520798,0.055083454,8969
334558971,0.14294678,3726
334568240,0.148308814,3499
334622798,0.087197423,6434
334682155,0.031723082,11416
334715544,0.359806657,453
334715744,0.064384997,8139
334786265,0.302070856,771
334786696,0.033206284,11268
334787692,0.242604911,1391
334811411,0.146634817,3581
335076389,0.051819384,9286
335292341,0.130091906,4211
335336735,0.028044939,11710
335394462,0.048824728,9596
335451003,0.061720431,8377
335685435,0.019539416,12139
335709149,0.036656857,10931
335941088,0.080585718,6887
336016244,0.129080117,4262
336016525,0.074390948,7334
336048752,0.066341162,7998
336093363,0.290709138,864
336310786,0.047079802,9761
336350321,0.02655226,11830
336363602,0.249774575,1286
336436143,0.025764823,11876
336769271,0.068928719,7749
336837234,0.214024961,1820
336847580,0.108474374,5204
336957208,0.041200936,10417
337101625,0.031462252,11441
337182344,0.076426268,7192
337190978,0.178223789,2555
337261594,0.037003338,10894
337413178,0.211986423,1849
337460713,0.113094568,4978
337518078,0.05327183,9144
337579508,0.146672904,3577
337647154,0.042331278,10274
337713962,0.172607183,2701
337735826,0.011600018,12217
337910442,0.074187219,7348
337912484,0.062520385,8312
337934625,0.028630495,11662
337945824,0.126108825,4396
337964355,0.309590578,725
338011015,0.079448223,6961
338159371,0.039174497,10645
338395990,0.074089527,7355
338435091,0.033421755,11246
338463697,0.072299719,7491
338478751,0.169017911,2818
338494182,0.203494966,2004
338603835,0.141182959,3789
338710551,0.14584887,3610
338766532,0.098645806,5759
338796475,0.305381536,748
338913983,0.199118376,2085
338955602,0.070403337,7634
338987471,0.22749877,1601
339000221,0.117651701,4781
339007947,0.109213948,5167
339027433,0.254326999,1231
339357228,0.068528771,7793
339360814,0.026612043,11820
339450285,0.203392386,2007
339498001,0.053963184,9081
339617055,0.108456492,5207
339645340,0.173438251,2679
339663443,0.198531389,2099
339903087,0.315726757,695
339907473,0.085964322,6507
339987418,0.320322692,665
340111121,0.219830334,1716
340177726,0.048549473,9621
340216190,0.140018761,3831
340252153,0.330450535,601
340254756,0.061638772,8391
340256443,0.056534648,8846
340270034,0.128339231,4301
340307449,0.222088337,1687
340363861,0.118862391,4712
340465139,0.21571672,1784
340502105,0.122559905,4549
340583226,0.025003135,11914
340583462,0.305220306,749
340718239,0.036176026,10972
340895972,0.122740686,4541
340907586,0.183939695,2413
340930580,0.158678412,3141
340933562,0.061665535,8385
340951985,0.040204585,10509
341390899,0.113564372,4957
341398336,0.025434315,11890
341415768,0.065085292,8086
341432755,0.066853642,7938
341465483,0.023241401,12005
341660315,0.05723542,8789
341710774,0.109314382,5159
341812457,0.04111737,10425
341839505,0.035020649,11083
341953920,0.064421296,8131
342007712,0.194069803,2185
342050918,0.244595408,1363
342182793,0.076459706,7189
342239623,0.032911599,11295
342365941,0.029394984,11609
342380359,0.037272155,10876
342420928,0.075698435,7255
342490252,0.022139668,12057
342598746,0.18990922,2287
342746031,0.126424611,4381
342879619,0.179269373,2521
342903354,0.085404277,6543
342980677,0.045582414,9925
343019490,0.076415777,7194
343040520,0.190981805,2252
343092466,0.026325285,11842
343096131,0.034345925,11145
343255534,0.019004524,12152
343333220,0.078828037,7016
343365124,0.052070975,9264
343420058,0.039253414,10636
343420794,0.092600107,6100
343427771,0.045363903,9950
343464312,0.147141576,3555
343564066,0.152364135,3344
343758988,0.2061674,1947
343782075,0.08968544,6296
343825602,0.120491505,4629
343897102,0.145218492,3633
343960169,0.108375847,5210
344013643,0.11983037,4671
344042819,0.142782569,3733
344077948,0.289153576,878
344079148,0.109054804,5179
344162708,0.046803057,9789
344169646,0.274871051,1016
344265463,0.046853483,9781
344318949,0.142262876,3741
344387576,0.212795973,1841
344459390,0.050595343,9402
344539307,0.345343471,519
344638908,0.046788096,9794
344647407,0.125828981,4411
344739112,0.061377108,8415
344802620,0.03782171,10802
344952918,0.364630878,429
345085044,0.209240854,1893
345190158,0.032297134,11351
345293458,0.052382588,9237
345311054,0.289510727,873
345346491,0.262773275,1136
345520560,0.51881969,80
345638220,0.081569076,6822
345711041,0.328435481,614
345797573,0.04091084,10450
345814718,0.133121133,4070
345887056,0.075239301,7280
345896031,0.128900528,4275
346035693,0.157684505,3174
346074027,0.06796509,7846
346145459,0.280303419,965
346193698,0.095521867,5938
346261459,0.139109075,3872
346285042,0.139820337,3841
346310681,0.256610692,1207
346347270,0.083861947,6655
346403123,0.025883079,11867
346447976,0.086448193,6475
346591332,0.04200846,10315
346637328,0.175683677,2617
346770856,0.091824532,6149
346848642,0.131311178,4153
346917819,0.080510139,6893
346930372,0.086596608,6466
346973581,0.400648832,309
347295813,0.093970716,6018
347462214,0.034365177,11143
347574787,0.039602339,10595
347587889,0.077486396,7114
347650048,0.271123946,1055
347694875,0.04779923,9685
347699672,0.047762334,9690
347709451,0.102301717,5562
347742624,0.190738142,2262
347785350,0.366809964,416
348001099,0.06364876,8207
348001766,0.240847886,1406
348032029,0.157353282,3191
348043251,0.039315701,10626
348077320,0.084360123,6617
348255644,0.082482159,6751
348296961,0.028407514,11683
348397620,0.03393954,11192
348398165,0.1790815,2526
348478920,0.049620867,9505
348482747,0.026175976,11851
348621576,0.052543879,9223
348634302,0.043905377,10094
348728658,0.051891387,9276
348884111,0.200396359,2064
348885222,0.147969902,3515
348890342,0.370307207,400
348935472,0.047951698,9672
348963912,0.233039796,1512
349155984,0.025829792,11872
349178272,0.103252828,5508
349191386,0.138776064,3881
349204092,0.106766939,5310
349322771,0.062215209,8339
349345573,0.335942984,569
349345800,0.057960629,8715
349388561,0.071145892,7583
349408291,0.042696297,10235
349422086,0.055540323,8922
349473630,0.11844337,4732
349806521,0.022940934,12019
349832308,0.041719079,10352
349850410,0.078389764,7042
349877610,0.318809688,678
349890953,0.188872516,2311
349914564,0.061720848,8376
350254985,0.575128525,46
350301732,0.094655395,5984
350324065,0.030870318,11497
350350321,0.063183188,8248
350394697,0.072050393,7512
350397520,0.077808022,7081
350421468,0.156184316,3220
350471056,0.145958781,3604
350544984,0.117472827,4786
350598923,0.120549202,4627
350685765,0.040145516,10515
350784837,0.082323849,6771
350825157,0.05617851,8871
350846584,0.131411493,4145
351086961,0.273496389,1029
351097507,0.153293192,3312
351233470,0.053310215,9138
351357123,0.062736034,8296
351536712,0.057851672,8725
351595782,0.109502375,5149
351689110,0.040338218,10497
351867462,0.064257383,8146
351876675,0.126664996,4371
352004224,0.278220594,981
352040224,0.226308286,1627
352078384,0.224283874,1655
352145243,0.166144013,2903
352152562,0.107767642,5242
352336753,0.217861295,1752
352436607,0.045278072,9965
352458179,0.084808767,6593
352499874,0.044766545,10023
352504404,0.071162641,7578
352526750,0.076211751,7210
352532960,0.020433247,12116
352550147,0.017740965,12168
352943526,0.089597881,6301
352967282,0.365353286,426
353105765,0.051846683,9284
353112234,0.040265203,10503
353285336,0.157914937,3163
353288928,0.276899517,999
353398611,0.144769073,3654
353442520,0.033691049,11221
353507586,0.050115108,9441
353533717,0.032044649,11383
353584560,0.070949793,7598
353659094,0.049935997,9466
353806999,0.074011028,7359
353823101,0.146281779,3591
353910898,0.143925309,3683
353917462,0.086032271,6501
353927896,0.128178418,4309
353982530,0.049206376,9558
354076854,0.136217952,3965
354078684,0.03441751,11136
354160691,0.10607332,5351
354209453,0.076599002,7176
354272828,0.177212596,2578
354364321,0.069554627,7705
354397729,0.057792485,8727
354411413,0.096606135,5879
354415226,0.036909044,10900
354421698,0.074183345,7349
354422679,0.077560663,7107
354737877,0.071695805,7538
354751276,0.09898597,5738
354751467,0.253630698,1239
354760474,0.074608207,7319
354831400,0.137938201,3909
355256057,0.045380294,9947
355264438,0.067802846,7853
355276678,0.024322033,11949
355359477,0.038449287,10736
355543639,0.334742308,577
355718373,0.096106529,5908
355759646,0.033848226,11204
355878366,0.236617267,1467
355891511,0.357004106,463
355908947,0.105663955,5379
355919188,0.071172416,7576
355997234,0.070451915,7630
356114720,0.115013182,4891
356122475,0.060080647,8535
356143797,0.242612183,1390
356153975,0.042410791,10265
356221593,0.103808284,5474
356339579,0.26928401,1073
356417173,0.159801602,3107
356514355,0.067588925,7874
356525301,0.284171402,927
356553710,0.093473613,6052
356659305,0.109073102,5178
356831119,0.245816112,1341
356860385,0.084156334,6628
357004569,0.14796406,3516
357019295,0.030829489,11502
357032906,0.031648278,11423
357129380,0.056076646,8879
357208226,0.256254733,1210
357297893,0.061125517,8441
357328865,0.062428713,8322
357485178,0.065687597,8045
357548665,0.047001302,9767
357561638,0.040460408,10488
357563483,0.349376798,498
357612496,0.122200906,4561
357685585,0.069324732,7722
357724591,0.028979838,11635
357807358,0.047348201,9733
358187562,0.056375861,8856
358228820,0.03112936,11477
358259393,0.17966491,2513
358303355,0.148590505,3483
358402726,0.136872113,3947
358495210,0.155054092,3253
358547518,0.08202678,6795
358673340,0.170938313,2763
358679970,0.077621937,7103
358776329,0.090129852,6265
358795233,0.220583141,1707
358884286,0.067561567,7878
359206087,0.139124215,3871
359264723,0.120104671,4651
359338778,0.142809451,3730
359376670,0.091759741,6155
359462805,0.112483799,5015
359481950,0.2315256,1534
359504104,0.070338488,7638
359533293,0.107142985,5280
359560048,0.183529675,2422
359732406,0.178262234,2553
359757444,0.155974329,3228
359757750,0.075846255,7244
359951046,0.060196936,8527
359965769,0.168042719,2845
359966883,0.157520771,3177
359990956,0.304364443,754
360235734,0.057961404,8714
360550599,0.045280099,9964
360553323,0.234463096,1495
360654655,0.072370529,7483
360726091,0.078229129,7053
360901487,0.14991504,3420
360959807,0.059979677,8543
361053078,0.193264484,2210
361085472,0.106953979,5297
361086222,0.269133925,1075
361237377,0.302755773,764
361287682,0.035461247,11041
361404184,0.044901192,10009
361524116,0.21558392,1788
361558180,0.064240575,8149
361572637,0.018408298,12159
361642467,0.139977813,3834
361681858,0.076183259,7214
361708091,0.087927103,6393
361861559,0.160035133,3099
362124221,0.178322673,2551
362170644,0.27512598,1013
362175371,0.150193691,3413
362272339,0.075599194,7257
362351394,0.037695229,10825
362535542,0.103993356,5462
362656541,0.015135169,12196
362704229,0.152327061,3345
362849939,0.055633128,8914
362874759,0.11007297,5111
362931894,0.093513608,6049
362970235,0.090619087,6241
362976147,0.060530126,8488
363131369,0.042932868,10203
363158002,0.145859301,3609
363334673,0.047351658,9732
363520477,0.079262316,6980
363579347,0.165653527,2915
363671722,0.047563314,9717
363696277,0.136570036,3954
363793758,0.029015183,11631
363802075,0.066772461,7944
363835223,0.16093564,3081
363854916,0.026414216,11837
363865066,0.221714437,1691
363876991,0.02714622,11777
363900998,0.276320338,1003
363927294,0.048539221,9624
363940757,0.051909745,9274
364003879,0.165141344,2937
364094717,0.064101994,8165
364254719,0.05953896,8583
364260051,0.239551067,1418
364465046,0.165219545,2931
364518122,0.110162735,5107
364577272,0.198388159,2102
364623069,0.136658192,3953
364653912,0.085943639,6509
364785020,0.054429293,9041
364859458,0.0323385,11348
364865934,0.203230858,2013
364872590,0.069966733,7670
364958629,0.105264306,5410
365113789,0.150723696,3398
365243557,0.32373178,650
365263060,0.10017091,5679
365346975,0.089508057,6311
365349008,0.071469128,7552
365352847,0.032500923,11336
365411618,0.061391592,8413
365527303,0.324343741,644
365552703,0.137631357,3920
365658611,0.0460127,9873
365707081,0.15209347,3354
365741732,0.093024313,6074
365882145,0.043833673,10106
366097737,0.162057936,3044
366114539,0.055511773,8924
366254030,0.031238794,11468
366312854,0.112052679,5030
366338107,0.036804438,10914
366354600,0.25334549,1244
366368628,0.131220639,4157
366405953,0.033978164,11185
366481674,0.355608642,473
366575973,0.041513145,10376
366578197,0.214436233,1813
366643914,0.053320467,9136
366725613,0.029393792,11611
366767553,0.039307415,10628
366783650,0.074670255,7315
366935493,0.059918165,8553
366940278,0.063431919,8220
366948498,0.412487328,269
367012413,0.175497413,2623
367047668,0.107083559,5284
367074947,0.093641579,6035
367213368,0.203855395,1996
367250668,0.081932664,6800
367277825,0.02262342,12034
367377985,0.055091441,8967
367476654,0.053787291,9097
367485476,0.028173745,11698
367504221,0.091241002,6190
367612653,0.071117163,7585
367633214,0.140774786,3805
367765875,0.129234433,4253
367821180,0.098266542,5779
367870195,0.24775821,1314
367900624,0.088597,6361
367928771,0.054962635,8988
367945958,0.231554151,1533
367998481,0.102956772,5523
368014694,0.052894413,9180
368051113,0.152659297,3329
368109428,0.047593832,9713
368332318,0.025838971,11871
368384822,0.226868868,1619
368414784,0.096370637,5894
368482283,0.496724665,108
368534926,0.188703001,2315
368564040,0.105518579,5393
368788699,0.048690319,9616
368824221,0.142973304,3724
368830092,0.259591162,1167
368915938,0.03073585,11508
368942294,0.070425332,7632
368942583,0.336311698,567
369022916,0.052160203,9262
369090656,0.049942791,9465
369232168,0.173744082,2668
369237588,0.104635894,5436
369246136,0.098908365,5741
369246409,0.261360705,1152
369286822,0.013765275,12208
369361590,0.327754676,618
369446056,0.118098557,4751
369601997,0.023277223,12002
369632222,0.046648979,9808
369640211,0.036640167,10935
369827573,0.131452799,4142
369829128,0.092575967,6101
369942208,0.069943011,7671
370214258,0.032054245,11381
370232967,0.267612278,1092
370420015,0.031944454,11397
370508454,0.189708173,2292
370584035,0.075414717,7266
370598461,0.250891149,1273
370620255,0.174718857,2648
370633871,0.041444659,10388
370652809,0.149526477,3438
370894204,0.039603412,10594
370946699,0.027399659,11763
371047609,0.037667751,10829
371206341,0.032968879,11287
371221002,0.11514014,4883
371326198,0.068666756,7781
371439375,0.090353906,6256
371600505,0.044503689,10042
371633220,0.191269755,2248
371722549,0.097001493,5852
371759512,0.13639307,3959
371786349,0.035336792,11054
371816936,0.063004792,8269
371904965,0.189334214,2302
371963519,0.116355836,4831
371982522,0.082875788,6724
372111039,0.151303291,3380
372111678,0.050171256,9434
372197445,0.131716967,4124
372208799,0.142139494,3750
372492960,0.127723515,4331
372554554,0.101257443,5616
372561849,0.042708576,10233
372616528,0.178408086,2546
372742513,0.392529905,329
372949831,0.120281994,4643
373086537,0.139489114,3857
373122683,0.033561826,11237
373242268,0.036849439,10909
373295916,0.233727336,1504
373395155,0.110020101,5117
373437614,0.13103646,4168
373509937,0.031072497,11485
373587291,0.053711593,9106
373991340,0.047222018,9747
374033377,0.038758457,10698
374036077,0.010276198,12220
374094218,0.157776296,3170
374239327,0.046817243,9786
374282548,0.041194677,10419
374337081,0.143699765,3691
374337511,0.038807034,10692
374382534,0.051328063,9330
374383301,0.045863807,9892
374391411,0.113962889,4936
374537200,0.061067045,8448
374539368,0.045078516,9990
374629090,0.624864221,19
374629797,0.08985728,6282
374634364,0.145101011,3640
374664338,0.408802748,284
374719478,0.183571577,2419
374768405,0.307387292,739
374788660,0.130090415,4212
374815179,0.080771744,6875
374817500,0.249318302,1294
374989479,0.078556061,7029
374992440,0.126280844,4390
375044037,0.32285434,654
375092225,0.045923293,9884
375196104,0.086962461,6443
375230532,0.227462173,1602
375286259,0.11089915,5081
375346984,0.08228749,6773
375390167,0.139230192,3867
375439007,0.338745356,555
375511537,0.047884464,9680
375629638,0.327388883,624
375630359,0.058080792,8708
375714000,0.229406238,1571
376057583,0.053781867,9100
376074519,0.090868533,6227
376217190,0.134671152,4022
376241781,0.049179077,9560
376254059,0.063358307,8230
376305146,0.145876706,3607
376477237,0.053462923,9125
376497856,0.13501215,4011
376580409,0.248824537,1302
376608049,0.020911634,12098
376632805,0.187750459,2337
376664428,0.03321898,11265
376736869,0.078069568,7068
376913863,0.057337761,8778
376996925,0.030849278,11501
377075515,0.294712842,830
377128290,0.260951459,1156
377320036,0.079982221,6930
377425196,0.042407811,10266
377436147,0.113349617,4966
377472565,0.025883317,11866
377617155,0.05266881,9211
377634717,0.212209284,1848
377749709,0.152570188,3335
377962021,0.031230271,11470
378002095,0.220981836,1700
378022096,0.080799341,6872
378039466,0.076603532,7175
378199597,0.025410354,11892
378308035,0.028970897,11638
378344476,0.09494698,5971
378388359,0.03907609,10662
378447587,0.052544415,9222
378522263,0.446490884,194
378533388,0.114422977,4910
378541737,0.243889332,1370
378600087,0.098230302,5782
378621810,0.061240852,8426
378771170,0.087862134,6402
378960901,0.072284997,7493
378979127,0.082854986,6726
379022764,0.045767426,9907
379285263,0.356462657,467
379362081,0.126960695,4364
379460769,0.093190312,6065
379681196,0.041407764,10394
379687656,0.061679244,8383
379914181,0.100472867,5666
379962886,0.036926389,10898
380056642,0.13430506,4034
380185931,0.135341167,3997
380216098,0.062974513,8276
380258915,0.129001975,4265
380273862,0.11816752,4748
380441179,0.101997197,5580
380577420,0.108666837,5198
380614910,0.363541543,433
380803094,0.033609152,11230
380850113,0.636126965,17
380894054,0.36864537,409
380931525,0.036052465,10983
380955785,0.091769755,6154
381078543,0.068926215,7750
381124712,0.190624893,2267
381129070,0.097471416,5827
381145052,0.056396246,8852
381221129,0.297362864,810
381250915,0.128640473,4288
381300900,0.051294923,9339
381361738,0.142189026,3744
381361898,0.207111359,1932
381571901,0.046950102,9774
381578273,0.036614954,10938
381582888,0.123295188,4514
381629375,0.021214724,12089
381733892,0.11622256,4839
381767375,0.03733176,10867
382125366,0.041727662,10351
382146127,0.036593378,10940
382173430,0.260783017,1159
382249170,0.510102659,88
382485991,0.056963146,8806
382515270,0.039553165,10597
382582363,0.134322524,4033
382663264,0.114299655,4917
382825357,0.102737665,5532
382900194,0.155265272,3249
382917005,0.093716979,6030
